,pct,year,BNFCode,BNFName,TotalItems,TotalCost
292,10V,2014,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,2,483.24
293,10V,2018,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.8938
294,09A,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,50.13288
295,11A,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),3,244.90728000000001
296,15A,2017,0208020AABBABAB,Lixiana_Tab 30mg,1,47.92976
297,09D,2018,0208020N0AAACAC,Phenindione_Tab 50mg,1,96.23524
298,01K,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,245.24236
299,15A,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,26,1273.28
300,01A,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,65,3467.820000000001
301,15C,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,28,1056.46
302,06N,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,10,761.11
303,07T,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,4,388.38
304,02A,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,21,979.32
305,07Q,2016,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,0.48
306,11X,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,3,141.72781
307,12F,2011,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,64.52
308,06H,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,17,876.80102
309,99D,2017,0208020V0BBAAAA,Marevan_Tab 1mg,51,27.039579999999997
310,05F,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,5,236.17367000000002
311,11M,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,8,32058.366120000002
312,06M,2013,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,2,155.9
313,12D,2017,0208020N0AAABAB,Phenindione_Tab 25mg,9,19528.901719999998
314,00T,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,6,287.95
315,15M,2011,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,4,349.53999999999996
316,11A,2017,0208020AABBABAB,Lixiana_Tab 30mg,7,661.44888
317,00P,2018,0208020N0AAABAB,Phenindione_Tab 25mg,12,5992.927
318,07N,2018,0208020Y0BBADAD,Xarelto_Tab 2.5mg,56,333.61918
319,00V,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,9,451.10837
320,15N,2017,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.39262
321,09H,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,46.87056
322,04C,2018,0208020V0BBACAD,Marevan_Tab 5mg,10,17.56171
323,10L,2017,0208020V0BBAFAS,Marevan_Tab 500mcg,1,1.41883
324,09W,2019,0208020N0AAAAAA,Phenindione_Tab 10mg,2,2998.5558600000004
325,15A,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.92908
326,15M,2019,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,163.91043
327,06N,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.96761
328,02X,2019,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,44.33551
329,05G,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,2,132.42943
330,10C,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,50.02537
331,10D,2018,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.8938
332,05Q,2018,0208020AABBABAB,Lixiana_Tab 30mg,1,45.42947
333,06F,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,2,100.1952
334,01H,2018,0208020AABBABAB,Lixiana_Tab 30mg,1,45.47564
335,10V,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,53,1695.1000000000001
336,05Q,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,48,2279.1200000000003
337,06F,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,618,31074.079999999998
338,03R,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,42,2454.91
339,10R,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,20,674.84
340,04V,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,1,54.38
341,09N,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,13,863.8200000000002
342,08F,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,2,143.89
343,10C,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,10,9833.98997
344,04M,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,14,409.0
345,11E,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,2,96.0
346,08A,2015,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,3,434.23
347,RY2,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,2,36.21
348,06H,2017,0208020V0BBACAD,Marevan_Tab 5mg,76,62.07933
349,02E,2011,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,106.56
350,14L,2012,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,2,185.11
351,12F,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,5,9769.558719999999
352,07Y,2011,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,2,911.6700000000001
353,09N,2018,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,9,1048.21793
354,99N,2019,0208020Y0BBADAD,Xarelto_Tab 2.5mg,2,93.65042
355,02X,2019,0208020Y0BBAAAA,Xarelto_Tab 10mg,4,187.68257
356,08M,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,14,40198.5336
357,04V,2018,0208020AABBABAB,Lixiana_Tab 30mg,12,545.67427
358,06W,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.70316
359,02T,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,6,11984.93795
360,06L,2012,0208020V0AAARAR,Warfarin Sod_Liq Spec 1.5mg/5ml         ,1,83.06
361,06M,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,2,70.91877
362,08C,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,27.72507
363,99M,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,23.46409
364,02D,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.92908
365,06A,2019,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,47.37202
366,99F,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,93.62872
367,06L,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,1,47.96
368,15E,2019,0208020AABBABAB,Lixiana_Tab 30mg,2,182.03085
369,04N,2019,0208020AABBABAB,Lixiana_Tab 30mg,2,91.02761000000001
370,03W,2019,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,71.05182
371,09W,2019,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.97021
372,09N,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,2,3993.39811
373,06K,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,47.3272
374,05W,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,44.27669
375,15C,2018,0208020V0BBACAD,Marevan_Tab 5mg,1,1.66918
376,07T,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,66,3681.269999999999
377,00M,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,68,3822.479999999999
378,03K,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,19,911.6400000000001
379,07H,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,6,174.86
380,15M,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,20,966.32
381,00D,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,7,348.77
382,05J,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,7,575.6600000000001
383,05T,2016,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,4,678.23
384,04G,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,40,466.81005000000005
385,10C,2010,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,3,3039.62
386,01E,2011,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,3,423.51
387,15M,2010,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,100.59
388,04Y,2012,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,14,1640.07
389,10L,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,4,560.4550200000001
390,05V,2010,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,6,1238.75
391,09N,2017,0208020N0AAABAB,Phenindione_Tab 25mg,16,26124.59384
392,02P,2012,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,158.62
393,05V,2017,0208020N0AAABAB,Phenindione_Tab 25mg,1,241.05486
394,15A,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,44.2251
395,04L,2012,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,215.87
396,12D,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,10,15975.78863
397,09N,2018,0208020N0AAABAB,Phenindione_Tab 25mg,18,35950.67192
398,04D,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,3,1513.55438
399,04D,2011,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,5,492.72
400,00J,2014,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,2,727.1
401,99J,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),3,327.49014999999997
402,02D,2018,0208020N0AAABAB,Phenindione_Tab 25mg,6,2996.57064
403,ACH,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),7,573.0924
404,05T,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,11.12801
405,09N,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,2,46.99704
406,10Q,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,11,11980.18468
407,09H,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.85834
408,NW0,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),10,819.10451
409,01Y,2019,0208020Y0BBAAAA,Xarelto_Tab 10mg,6,562.3436200000001
410,05L,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.97021
411,09G,2019,0208020AABBABAB,Lixiana_Tab 30mg,1,45.53763
412,15F,2019,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),2,163.76691
413,10L,2017,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.72272
414,15C,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),5,409.03105
415,04G,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,46.77499
416,09E,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.6699
417,09L,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.59626
418,08W,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,47,3247.32
419,01W,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,32,1867.81
420,01J,2016,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,10.02
421,04K,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,52,2527.5199999999995
422,09F,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,12,972.57
423,03F,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,3,143.96
424,08P,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,13,650.3227199999999
425,09N,2017,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,15,5697.33533
426,11X,2017,0208020V0BBAAAA,Marevan_Tab 1mg,11,9.57006
427,08Y,2010,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,3,280.17
428,09N,2017,0208020AABBABAB,Lixiana_Tab 30mg,2,95.88061
429,15E,2017,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,2,200.0587
430,15N,2011,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,7,601.4399999999999
431,02R,2017,0208020N0AAABAB,Phenindione_Tab 25mg,4,17672.3817
432,05D,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,4,11660.56496
433,09W,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,8,12243.35302
434,06K,2017,0208020N0AAABAB,Phenindione_Tab 25mg,13,25510.376060000002
435,06M,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.97021
436,07L,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.97021
437,02A,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.75405
438,15M,2018,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,7,3506.61229
439,10L,2018,0208020V0BBAAAA,Marevan_Tab 1mg,17,7.978680000000001
440,09H,2019,0208020AABBABAB,Lixiana_Tab 30mg,3,136.54405
441,06K,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),7,573.0657199999999
442,06H,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,8,447.66808000000003
443,08A,2010,0208020V0AAAVAV,Warfarin Sod_Liq Spec 10mg/5ml          ,1,179.19
444,09N,2010,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,100.59
445,07G,2017,0208020AABBABAB,Lixiana_Tab 30mg,7,522.40443
446,10A,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.78206
447,03T,2018,0208020AABBABAB,Lixiana_Tab 30mg,1,45.41847
448,15M,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),5,409.71398999999997
449,09P,2019,0208020N0AAAAAA,Phenindione_Tab 10mg,3,5997.20056
450,06T,2019,0208020Y0BBAAAA,Xarelto_Tab 10mg,4,200.52951
451,06L,2017,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.72272
452,07Q,2017,0208020AABBABAB,Lixiana_Tab 30mg,1,97.37183
453,09F,2018,0208020V0BBAAAA,Marevan_Tab 1mg,1,0.30015
454,01H,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,2,1996.64371
455,06P,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.58906
456,09N,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.77553
457,05F,2016,0208020AAAAAAAA,Edoxaban_Tab 15mg                       ,51,643.05
458,05G,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,44,2149.31
459,05Q,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,54,3140.1
460,02Q,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,9,636.6899999999999
461,05C,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,27,1478.19
462,08R,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,4,287.94
463,03E,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,3,143.99
464,11M,2016,0208020AABBACAC,Lixiana_Tab 60mg                        ,1,47.95
465,01D,2017,0208020V0BBAAAA,Marevan_Tab 1mg,8,2.39503
466,04D,2017,0208020N0AAABAB,Phenindione_Tab 25mg,27,24046.426479999995
467,05T,2014,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,8,1273.7800000000002
468,04C,2017,0208020V0BBABAB,Marevan_Tab 3mg,45,46.354090000000014
469,15A,2017,0208020V0BBABAB,Marevan_Tab 3mg,4,5.07959
470,03V,2015,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,2,977.3299999999999
471,09H,2014,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,15,3443.61
472,00N,2011,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,5,513.51
473,07Q,2012,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,4,359.10999999999996
474,05L,2012,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,55.38
475,12D,2017,0208020V0BBACAD,Marevan_Tab 5mg,19,8.505169999999998
476,15D,2018,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),3,245.50376999999997
477,03Q,2017,0208020N0AAABAB,Phenindione_Tab 25mg,1,249.20401
478,01G,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,2,99.94890000000001
479,05Q,2019,0208020N0AAABAB,Phenindione_Tab 25mg,3,5355.783149999999
480,10J,2015,0208020AAAAAAAA,Edoxaban_Tab 15mg                       ,1,27.27
481,10R,2017,0208020V0BBACAD,Marevan_Tab 5mg,4,6.14543
482,03Q,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,94.67449
483,03D,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),3,245.61962
484,05C,2013,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,43.1
485,09F,2019,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,88.47206
486,05N,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,11.15649
487,09F,2018,0208020N0AAABAB,Phenindione_Tab 25mg,1,1996.42663
488,11M,2017,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.72272
489,08P,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,94.43908
490,05W,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,52,2527.5200000000004
491,01J,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,56,2664.33
492,08J,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,13,923.98
493,03R,2017,0208020N0AAABAB,Phenindione_Tab 25mg,7,18370.0049
494,15C,2017,0208020N0AAABAB,Phenindione_Tab 25mg,9,8838.33908
495,06M,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,2,143.95
496,09E,2011,0208020V0AAAXAX,Warfarin Sod_Liq Spec 500mcg/5ml        ,1,300.64
497,05W,2014,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,2,174.5
498,06H,2018,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.75572
499,11A,2018,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),11,900.1478900000001
500,15D,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,50,827.02468
501,06H,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,11,16477.908730000003
502,13T,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,10,33959.90308
503,10J,2016,0208020AABBABAB,Lixiana_Tab 30mg                        ,1,95.91
504,03W,2018,0208020V0BBAAAA,Marevan_Tab 1mg,10,21.63028
505,08T,2018,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,4,237.62088
506,11A,2013,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,215.02
507,02Y,2018,0208020N0AAABAB,Phenindione_Tab 25mg,4,3994.3966499999997
508,02R,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,2,517.47787
509,15C,2018,0208020N0AAABAB,Phenindione_Tab 25mg,5,4991.87917
510,06N,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),6,572.78276
511,09X,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.87302
512,07H,2018,0208020AABBAAAA,Lixiana_Tab 15mg,1,97.43836
513,05Y,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,88.35826
514,15C,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,78.74974
515,10R,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.72637
516,03J,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),2,163.31543
517,10K,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,37,1756.84
518,08H,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,12,575.77
519,05C,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,2,108.7
520,10Q,2016,0208020V0AABCBC,Warfarin Sod_Cap 3mg                    ,1,416.2
521,11E,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,11,327.03
522,08T,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,7,575.76
523,07W,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,19,349.72
524,15D,2017,0208020V0BBABAB,Marevan_Tab 3mg,8,2.6925199999999996
525,03W,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,2,95.99000000000001
526,07V,2017,0208020N0AAAAAA,Phenindione_Tab 10mg,7,13754.44934
527,99M,2011,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,90.95
528,02T,2017,0208020N0AAABAB,Phenindione_Tab 25mg,6,27073.662360000002
529,04Y,2017,0208020V0BBABAB,Marevan_Tab 3mg,1,1.27082
530,05L,2018,0208020V0BBAAAA,Marevan_Tab 1mg,11,4.44947
531,99A,2018,0208020AABBAAAA,Lixiana_Tab 15mg,1,181.96471
532,05Y,2019,0208020N0AAABAB,Phenindione_Tab 25mg,3,5998.14113
533,15M,2013,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,1,93.05
534,09G,2017,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.39627000000002
535,02Y,2018,0208020N0AAAAAA,Phenindione_Tab 10mg,8,15979.090220000002
536,01Y,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,21,1732.5779499999996
537,08X,2015,0208020AABBABAB,Lixiana_Tab 30mg                        ,1,217.44
538,05G,2018,0208020Y0BBAAAA,Xarelto_Tab 10mg,7,331.37646
539,05F,2016,0208020Y0BBADAD,Xarelto_Tab 2.5mg                       ,1,49.87
540,01W,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,5.62599
541,08M,2019,0208020N0AAABAB,Phenindione_Tab 25mg,5,8997.22426
542,15C,2019,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,11.16853
543,00Q,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),2,163.44909
544,15M,2010,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,92.17
545,07V,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),2,163.31178
546,02X,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.82073
547,99D,2019,0208020AABBABAB,Lixiana_Tab 30mg,1,45.50238
548,07L,2018,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml,1,361.21715
549,02G,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,71,3732.1
550,01T,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,66,2930.7800000000007
551,00Q,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,30,1439.75
552,12F,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,50,1645.8500000000001
553,08L,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,5,287.86
554,02H,2016,0208020AABBABAB,Lixiana_Tab 30mg                        ,7,335.94
555,11N,2017,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,9,893.42503
556,09E,2017,0208020X0BBAAAA,Pradaxa_Cap 75mg,18,1014.83883
557,11E,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),3,245.49768999999998
558,12F,2018,0208020N0AAABAB,Phenindione_Tab 25mg,15,7490.5212
559,03T,2014,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,117.26
560,05A,2019,0208020AABBABAB,Lixiana_Tab 30mg,10,455.08745000000005
561,08K,2012,0208020V0AAAMAM,Warfarin Sod_Liq Spec 3mg/5ml           ,1,307.47
562,04E,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,163.75598
563,05A,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.8938
564,12D,2018,0208020X0BBAAAA,Pradaxa_Cap 75mg,1,23.68102
565,03T,2018,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml,1,328.58858
566,08X,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.88743
567,04G,2018,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),1,81.8938
568,99G,2019,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.85503999999997
569,10L,2019,0208020AABBABAB,Lixiana_Tab 30mg,3,136.52826
570,15C,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,33.35438
571,07W,2017,0208020Y0AAAEAE,Rivaroxaban_Init Tt/Pack (Tab 15mg/20mg),2,163.39262
572,06Q,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,1,16.76753
573,07R,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.72637
574,01Y,2017,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.6699
575,11N,2018,0208020V0AAAIAI,Warfarin Sod_Liq Spec 5mg/5ml,1,100.24452
576,99D,2019,0208020Y0BBAEAE,Xarelto_Initiation Tt/Pack(Tab15mg/20mg),1,81.90428
577,99N,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,184,9151.949999999999
578,04V,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,3,144.0
579,99N,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,5,271.84
580,08J,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,11,516.25
581,05W,2015,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,5,149.81
582,RY4,2016,0208020AAAAABAB,Edoxaban_Tab 30mg                       ,2,72.12
583,11N,2016,0208020AAAAACAC,Edoxaban_Tab 60mg                       ,2,95.99
584,99F,2017,0208020Y0BBAAAA,Xarelto_Tab 10mg,14,470.7059
585,15A,2017,0208020Y0BBADAD,Xarelto_Tab 2.5mg,13,606.5843799999999
586,05Y,2013,0208020V0AAANAN,Warfarin Sod_Liq Spec 1mg/5ml           ,3,502.74
587,00N,2017,0208020N0AAABAB,Phenindione_Tab 25mg,2,3853.06079
